index,color,duration,genres,facenumber_in_poster,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio,score
348,Color,101,Action,2,English,USA,R,9.20E+07,2013,5.3,1.85,0
349,Color,137,Drama,0,English,USA,PG-13,1.07E+08,2004,6,2.35,0
350,Color,115,Action,0,English,USA,PG,9.20E+07,2004,8,2.35,1
351,Color,124,Action,3,English,USA,PG-13,9.80E+07,1995,5.6,2.35,0
352,Color,118,Adventure,0,English,UK,PG,9.50E+07,2010,5.9,2.35,0
353,Color,98,Adventure,0,English,USA,PG-13,9.00E+07,1997,7.3,1.85,1
354,Color,82,Adventure,2,English,USA,G,9.00E+07,1999,7.9,1.85,1
355,Color,98,Action,1,English,USA,PG-13,1.00E+08,2010,6.8,2.35,0
356,Color,90,Action,2,English,USA,PG-13,9.00E+07,2001,6.6,2.35,0
357,Color,130,Drama,0,English,USA,PG-13,1.00E+08,2000,6.6,2.35,0
358,Color,90,Animation,1,English,USA,PG,1.00E+08,2009,7,2.35,0
359,Color,94,Action,0,English,USA,PG,9.00E+07,2009,7,1.85,0
360,Color,114,Adventure,1,English,USA,PG,9.00E+07,2013,7.3,2.35,1
361,Color,94,Action,0,English,USA,PG-13,9.20E+07,2000,5.5,2.35,0
362,Color,151,Crime,0,English,USA,R,9.00E+07,2006,8.5,2.35,1
363,Color,88,Adventure,0,English,USA,G,9.00E+07,1998,7.5,1.66,1
364,Color,121,Action,3,English,USA,R,9.20E+07,2008,7,2.35,0
365,Color,158,Crime,1,English,USA,R,9.00E+07,2011,7.8,2.35,1
366,Color,128,Action,1,English,USA,R,9.00E+07,1995,7.6,2.35,1
367,Color,128,Action,3,English,USA,PG-13,9.00E+07,2009,7.6,1.85,1
369,Color,95,Action,0,English,USA,PG,1.20E+08,2001,6.8,2.35,0
370,Color,92,Adventure,0,English,USA,PG,9.00E+07,2015,5,1.85,0
371,Color,121,Drama,0,English,USA,PG-13,7.50E+07,2008,7.1,1.85,1
372,Color,113,Action,0,English,USA,PG-13,9.00E+07,2008,5.5,1.85,0
373,Color,106,Action,0,English,USA,PG-13,8.80E+07,2015,5.6,2.35,0
374,Color,146,Adventure,0,English,USA,PG-13,1.00E+08,2001,7.1,1.85,1
375,Color,88,Comedy,0,English,USA,PG,9.00E+07,2003,4.9,2.35,0
376,Color,150,Drama,2,English,USA,PG,9.00E+07,1997,7.4,2.35,1
377,Color,119,Action,0,English,USA,R,9.50E+07,2000,5.7,1.85,0
378,Color,128,Crime,1,Aboriginal,UK,PG-13,8.00E+07,2005,6.4,2.35,0
379,Color,106,Adventure,0,English,USA,PG,9.00E+07,2013,5.9,2.35,0
380,Color,117,Action,1,English,USA,PG-13,9.50E+07,2003,5.5,2.35,0
381,Color,129,Action,6,English,USA,PG-13,9.00E+07,2016,6.9,2.35,0
382,Color,116,Action,0,English,USA,PG-13,6.80E+07,1997,6.2,2.35,0
383,Color,114,Action,2,English,Germany,R,9.20E+07,2001,7,2.35,0
384,Color,114,Adventure,0,English,USA,PG,9.00E+07,2000,5.6,2.35,0
385,Color,96,Adventure,0,English,USA,G,9.00E+07,2011,7,2.35,0
386,Color,132,Comedy,0,English,USA,PG,1.00E+08,1999,6.8,1.85,0
387,Color,104,Action,0,English,USA,PG-13,9.00E+07,1997,5.4,1.85,0
388,Color,111,Action,0,English,USA,R,8.60E+07,1997,6.1,2.35,0
389,Color,138,Drama,1,English,UK,PG-13,1.00E+08,2002,6.7,2.35,0
390,Color,100,Action,3,English,USA,PG-13,1.20E+08,2015,4.3,2.35,0
391,Color,129,Adventure,0,English,USA,R,2.00E+07,1982,6.9,2.35,0
392,Color,144,Biography,0,English,USA,PG-13,8.80E+07,2005,8,2.35,1
393,Color,110,Action,0,English,UK,PG,9.00E+07,2010,4.4,2.35,0
394,Black and White,140,Drama,0,English,USA,PG-13,8.70E+07,2003,7.3,2.35,1
395,Color,113,Action,0,English,USA,PG-13,9.20E+07,1996,6.3,2.35,0
396,Color,106,Action,2,English,USA,PG-13,3.80E+07,2001,6.7,2.35,0
397,Color,143,Adventure,1,English,USA,PG-13,9.00E+07,2000,7.7,1.85,1
398,Color,108,Animation,0,English,USA,PG,1.00E+08,2006,6.5,2.35,0
399,Color,108,Action,1,English,USA,PG-13,7.50E+07,2004,7.8,2.35,1
400,Color,124,Action,1,English,USA,R,8.50E+07,1997,6.4,2.35,0
401,Color,116,Crime,4,English,USA,PG-13,8.50E+07,2001,7.8,2.35,1
402,Color,110,Action,8,English,Germany,PG-13,7.50E+07,2011,5.8,2.35,0
403,Color,91,Animation,2,English,USA,PG,8.50E+07,2012,7.1,1.85,1
404,Color,107,Animation,2,English,USA,PG,8.50E+07,2007,7.1,2.35,1
406,Color,115,Action,1,English,USA,R,8.50E+07,2012,6.8,2.35,0
407,Color,100,Adventure,1,English,USA,G,8.50E+07,2000,4.8,1.85,0
408,Color,104,Action,5,English,USA,PG-13,7.50E+07,2011,6.2,2.35,0
409,Color,138,Comedy,3,English,USA,PG-13,8.50E+07,2006,6.9,1.85,0
410,Color,140,Action,4,English,USA,R,9.00E+07,1998,7.3,2.35,1
411,Color,120,Comedy,2,English,USA,R,8.50E+07,2009,6.6,1.85,0
412,Color,122,Crime,3,English,USA,PG-13,8.50E+07,2007,6.9,2.35,0
413,Color,83,Adventure,1,English,USA,PG,8.50E+07,2006,6.2,1.85,0
414,Color,139,Adventure,2,English,USA,PG-13,8.50E+07,2014,6.7,2.35,0
415,Color,131,Drama,1,English,USA,R,6.80E+07,2001,7.6,2.35,1
416,Color,104,Action,1,English,USA,PG-13,8.50E+07,2003,6.7,2.35,0
417,Color,130,Action,1,English,USA,PG-13,7.00E+07,1993,6.2,2.35,0
418,Color,145,Drama,1,English,USA,PG-13,8.50E+07,2005,7.3,2.35,1
419,Color,104,Action,5,English,USA,PG-13,8.50E+07,2006,6,2.35,0
420,Color,97,Adventure,1,English,UK,PG,1.00E+08,2011,7.1,1.85,1
421,Color,178,Drama,0,English,USA,PG-13,9.00E+07,1998,7.1,1.85,1
422,Color,108,Action,1,English,USA,R,8.50E+07,2002,5.5,1.85,0
424,Color,106,Adventure,1,English,USA,PG,8.50E+07,2012,5.6,1.85,0
425,Color,112,Action,0,English,USA,PG-13,6.00E+07,2010,7.5,1.85,1
426,Color,135,Action,0,English,USA,PG-13,6.00E+07,2003,5.4,2.35,0
427,Color,109,Comedy,1,English,USA,PG-13,6.50E+07,2000,4.3,1.85,0
428,Color,86,Adventure,3,English,USA,PG,8.40E+07,2002,4.9,1.85,0
429,Color,95,Action,0,English,UK,R,3.50E+07,2012,7.1,2.35,1
430,Color,107,Comedy,1,English,USA,PG-13,7.00E+07,2006,6.4,1.85,0
432,Color,82,Action,0,English,USA,PG,8.50E+07,2010,4.3,1.85,0
433,Color,88,Action,0,English,USA,PG-13,8.50E+07,2008,6.1,2.35,0
434,Color,120,Action,0,English,USA,PG-13,8.50E+07,2008,7,1.85,0
435,Color,162,Crime,0,English,USA,R,6.50E+07,2007,7.7,2.35,1
436,Color,123,Action,1,English,USA,PG-13,8.20E+07,2000,5.9,2.35,0
437,Color,101,Comedy,1,English,USA,PG-13,8.10E+07,2003,6.7,1.85,0
438,Color,113,Action,9,English,USA,R,8.00E+07,2010,6.5,2.35,0
439,Color,110,Action,0,English,USA,PG-13,8.00E+07,1996,7.1,2.35,1
440,Color,142,Adventure,0,English,USA,PG-13,7.80E+07,2012,7.3,2.35,1
441,Color,102,Comedy,0,English,USA,R,8.00E+07,2011,6.5,2.35,0
442,Color,126,Action,0,English,USA,PG-13,8.00E+07,1992,7,1.85,0
443,Color,83,Adventure,1,English,USA,PG,8.00E+07,2006,6.8,1.85,0
444,Color,85,Adventure,0,English,USA,PG,8.00E+07,2002,7.2,1.66,1
446,Color,120,Action,0,English,USA,PG-13,7.50E+07,1998,6.1,2.35,0
447,Color,116,Action,7,English,USA,PG-13,8.40E+07,2013,6.7,2.35,0
448,Color,113,Comedy,11,English,USA,PG-13,8.20E+07,2005,6.4,2.35,0
449,Color,87,Adventure,0,English,USA,G,7.50E+07,2011,4.4,1.85,0
450,Color,101,Comedy,4,English,USA,PG-13,8.00E+07,2013,5.4,1.85,0
451,Color,110,Action,1,English,USA,PG-13,8.00E+07,2008,6.5,1.85,0
452,Color,128,Comedy,1,English,USA,PG-13,8.00E+07,2003,6.7,1.85,0
453,Color,138,Mystery,0,English,USA,R,8.00E+07,2010,8.1,2.35,1
454,Color,88,Comedy,2,English,Germany,PG-13,8.00E+07,2008,5.6,1.85,0
455,Color,91,Adventure,1,English,USA,PG,7.50E+07,2005,6.3,1.85,0
456,Color,138,Action,0,English,USA,R,8.00E+07,1997,7.3,2.35,1
457,Color,99,Comedy,0,English,USA,PG,8.00E+07,2008,6.1,2.35,0
458,Color,117,Crime,0,English,USA,R,8.00E+07,2002,7.7,2.35,1
459,Color,117,Comedy,1,English,USA,PG-13,8.00E+07,2011,6.4,1.85,0
461,Color,123,Action,6,English,USA,R,7.50E+07,1997,6.8,2.35,0
462,Color,118,Action,3,English,USA,PG-13,8.00E+07,2008,6.6,2.35,0
463,Color,154,Adventure,3,English,USA,R,7.90E+07,2003,7.2,2.35,1
464,Color,118,Action,0,English,USA,R,8.00E+07,2010,6.9,2.35,0
465,Color,90,Comedy,1,English,USA,PG,8.00E+07,1997,5.2,1.85,0
466,Color,113,Fantasy,0,English,USA,PG-13,8.00E+07,1999,4.9,2.35,0
467,Color,88,Adventure,1,English,USA,PG,8.00E+07,1996,6.3,1.77,0
468,Color,93,Adventure,0,English,USA,PG,6.50E+07,2006,5.6,1.85,0
469,Color,104,Drama,0,English,USA,PG-13,8.00E+07,2008,5.5,2.35,0
470,Color,135,Action,1,English,USA,R,7.50E+07,1997,6.7,2.35,0
471,Color,134,Action,4,English,USA,R,6.80E+07,2014,7.6,2.35,1
472,Color,98,Action,2,English,USA,PG-13,7.00E+07,1998,5.7,2.35,0
473,Color,80,Adventure,0,English,USA,PG,8.00E+07,2010,4.6,1.85,0
474,Color,83,Adventure,0,English,USA,G,8.00E+07,2002,7,2.35,0
475,Color,102,Comedy,1,English,USA,PG,8.00E+07,2011,5.2,2.35,0
476,Color,130,Action,0,English,USA,PG-13,8.00E+07,1998,5.1,2.35,0
477,Color,129,Drama,1,English,USA,R,8.00E+07,2004,6.6,1.85,0
479,Color,89,Animation,0,English,USA,PG,8.00E+07,2015,6.7,1.85,0
481,Color,74,Animation,0,English,USA,G,8.00E+07,1999,7.3,1.78,1
482,Color,96,Action,0,English,USA,PG-13,8.00E+07,2002,5.9,2.35,0
483,Color,114,Action,0,English,USA,PG,9.00E+07,1998,5.6,1.85,0
484,Color,99,Action,4,English,USA,R,8.00E+07,2001,6.5,2.35,0
485,Color,129,Action,1,Spanish,USA,PG,7.50E+07,2005,5.9,2.35,0
486,Color,113,Drama,1,English,USA,PG-13,8.50E+07,1998,7,2.35,0
487,Color,90,Comedy,0,English,USA,PG-13,8.00E+07,2000,5.3,1.85,0
488,Color,118,Action,2,English,USA,PG-13,8.80E+07,2005,5.9,1.85,0
489,Color,106,Action,3,English,USA,PG-13,7.00E+07,1996,6.3,2.35,0
492,Color,89,Action,5,English,USA,PG-13,8.00E+07,2009,6.3,2.35,0
493,Color,145,Drama,1,English,USA,PG-13,8.00E+07,2000,7.3,1.85,1
494,Color,114,Action,0,English,USA,PG-13,8.00E+07,1996,5.8,1.85,0
495,Color,87,Adventure,0,English,USA,PG,8.00E+07,2013,5.2,2.35,0
496,Color,119,Action,0,English,USA,PG-13,4.40E+07,2000,2.4,2.35,0
497,Color,91,Adventure,4,English,Germany,PG,8.00E+07,2003,5.7,2.35,0
498,Black and White,118,Drama,4,English,USA,PG-13,8.00E+07,2009,5.8,2.35,0
499,Color,116,Action,0,English,USA,PG-13,8.00E+07,2003,5.6,2.35,0
500,Color,177,Action,1,English,USA,R,8.00E+07,1997,6,2.35,0
501,Color,97,Adventure,0,English,Australia,G,8.00E+07,1998,5.8,1.85,0
502,Color,106,Action,0,English,USA,PG-13,9.00E+07,2015,6,2.35,0
503,Color,106,Action,1,English,USA,PG-13,7.00E+07,2000,5.7,2.35,0
504,Color,94,Adventure,0,English,France,PG,8.60E+07,2006,6,2.35,0
505,Color,104,Documentary,0,French,France,G,4.00E+07,2009,7.8,2.35,1
506,Color,102,Action,0,English,UK,PG-13,5.20E+07,2005,4.2,2.35,0
507,Color,105,Action,0,English,Canada,PG-13,8.00E+07,2014,5.6,2.35,0
509,Color,135,Biography,0,English,USA,PG-13,5.80E+07,2001,8.2,1.85,1
510,Color,73,Adventure,0,English,USA,G,4.50E+07,1994,8.5,1.66,1
511,Color,94,Action,3,English,USA,PG,7.90E+07,2012,5.8,1.85,0
512,Color,95,Animation,0,English,USA,PG,7.80E+07,2013,6.5,2.35,0
513,Color,124,Crime,0,English,Germany,R,7.80E+07,2002,7.2,2.35,1
514,Color,136,Action,1,English,USA,PG-13,1.00E+08,2004,6.7,2.35,0
515,Color,91,Comedy,2,English,USA,PG,7.90E+07,2011,3.4,1.85,0
516,Color,107,Action,5,English,USA,PG-13,7.60E+07,2003,5.9,2.35,0
517,Color,108,Adventure,1,English,France,PG,81200000,2015,7.8,2.35,1
518,Color,99,Sci-Fi,2,English,USA,PG-13,8.00E+07,2007,5.9,1.85,0
519,Color,92,Adventure,0,English,USA,PG,7.60E+07,2000,4.1,1.85,0
520,Color,87,Animation,0,English,Japan,PG,7.50E+07,2016,6.8,1.85,0
521,Black and White,110,Action,3,English,USA,PG-13,7.80E+07,2003,5.8,2.35,0
522,Color,98,Animation,0,English,USA,PG,7.60E+07,2013,7.5,1.85,1
523,Color,154,Action,0,English,USA,PG-13,7.50E+07,1996,6.9,2.35,0
524,Color,129,Action,0,English,USA,PG-13,7.30E+07,1997,6.5,1.85,0
525,Color,86,Adventure,0,English,USA,PG,7.50E+07,2005,6.9,1.85,0
526,Color,109,Drama,0,English,USA,R,7.60E+07,2006,7.9,1.85,1
527,Color,104,Action,0,English,USA,PG-13,7.50E+07,2000,7.4,2.35,1
528,Color,110,Action,0,English,USA,R,7.50E+07,2008,6.7,2.35,0
529,Color,136,Action,1,English,USA,R,7.50E+07,1996,7.4,2.35,1
530,Color,115,Action,0,English,USA,PG,8.00E+07,2006,6.9,1.85,0
531,Color,99,Comedy,2,English,USA,PG-13,7.50E+07,2004,6.8,2.35,0
532,Color,117,Comedy,9,English,USA,PG,7.50E+07,2007,6.7,2.35,0
533,Color,125,Horror,0,English,USA,R,5.00E+07,2004,5.1,2,0
534,Color,110,Action,0,English,USA,PG,7.50E+07,1999,4.1,1.85,0
535,Color,125,Crime,6,English,USA,PG-13,7.50E+07,2013,7.3,2.35,1
536,Color,102,Comedy,4,English,USA,PG-13,8.00E+07,2010,6,1.85,0
537,Color,128,Comedy,0,English,USA,PG-13,6.00E+07,2004,7.3,1.85,1
539,Color,100,Comedy,4,English,USA,PG,3.50E+07,2009,5.4,1.85,0
540,Color,124,Action,0,English,USA,PG-13,7.50E+07,2000,5.9,1.85,0
541,Color,102,Biography,1,English,USA,R,7.50E+07,2007,7.1,1.85,1
542,Color,90,Adventure,0,English,USA,PG,7.50E+07,2004,6,1.85,0
543,Color,130,Drama,0,English,USA,PG-13,7.00E+07,2006,6.5,2.35,0
545,Color,118,Comedy,4,English,USA,PG-13,5.30E+07,2005,5.7,2.4,0
546,Color,163,Drama,0,English,France,R,7.00E+07,2005,7.6,2.35,1
547,Color,142,Action,1,English,USA,R,7.00E+07,2003,6.6,2.35,0
548,Color,100,Action,2,English,USA,PG-13,7.50E+07,2010,5.4,2.35,0
549,Color,116,Action,2,English,USA,PG-13,7.50E+07,2015,7.3,2.35,1
550,Color,131,Comedy,2,English,USA,PG-13,8.00E+07,2004,6.5,1.85,0
551,Color,91,Animation,0,English,USA,PG,7.50E+07,2006,6.6,2.35,0
552,Color,123,Comedy,2,English,USA,PG-13,8.00E+07,2001,6.6,2.35,0
553,Color,134,Action,3,English,USA,PG-13,5.50E+07,1995,5.9,1.85,0
554,Color,148,Drama,2,English,USA,PG-13,7.50E+07,1999,6.7,2.35,0
555,Color,110,Action,1,English,USA,R,7.50E+07,2011,6.1,1.85,0
556,Color,113,Action,0,English,USA,R,5.20E+07,2005,6.6,2.35,0
557,Color,94,Action,0,English,USA,PG,7.50E+07,2000,6.6,2.35,0
558,Color,116,Action,2,English,USA,PG-13,7.50E+07,2003,5.3,2.35,0
559,Color,99,Action,1,English,UK,R,7.50E+07,1998,6,2.35,0
561,Color,93,Animation,0,English,USA,PG-13,7.50E+07,2001,4.7,1.85,0
562,Color,113,Action,4,English,USA,PG-13,4.50E+07,2004,6.1,2.35,0
563,Color,106,Drama,0,English,USA,PG-13,7.50E+07,2000,7.2,2.35,1
564,Color,91,Action,0,English,USA,PG,7.40E+07,2015,6.4,1.85,0
565,Color,128,Action,4,English,USA,PG-13,8.20E+07,2011,6.1,2.35,0
566,Color,98,Crime,1,English,USA,R,6.90E+07,1998,5.9,2.35,0
567,Color,134,Drama,3,English,USA,PG-13,7.50E+07,1998,6,2.35,0
568,Color,97,Action,0,English,USA,PG,7.30E+07,2016,6.3,1.85,0
569,Color,112,Action,0,English,USA,PG-13,7.00E+07,2008,5.6,2.35,0
570,Color,153,Comedy,1,English,USA,R,7.50E+07,2009,6.4,1.85,0
571,Color,110,Action,1,English,USA,R,7.00E+07,2007,7.1,2.35,1
572,Color,122,Action,5,English,USA,PG-13,7.30E+07,2006,6.6,2.35,0
573,Color,87,Comedy,0,English,USA,PG,7.20E+07,2001,4.6,2.35,0
574,Color,178,Biography,1,English,USA,R,7.20E+07,1995,8.4,2.35,1
575,Color,125,Action,0,English,Germany,R,7.00E+07,2005,7.1,2.35,1
576,Color,87,Adventure,0,English,USA,PG-13,7.50E+07,2007,7.4,2.35,1
577,Color,152,Drama,1,English,USA,PG,7.20E+07,2001,6.9,1.85,0
578,Color,116,Action,0,English,USA,PG-13,7.20E+07,2001,4.5,2.35,0
579,Color,109,Adventure,0,English,France,PG,59660000,2004,7.1,2.35,1
580,Color,108,Drama,0,English,USA,PG-13,6.00E+07,2004,6.5,1.85,0
581,Color,85,Comedy,0,English,USA,PG-13,71500000,1998,5.3,1.85,0
582,Color,106,Drama,0,English,USA,PG-13,7.20E+07,2002,6.7,1.85,0
583,Color,93,Adventure,1,English,USA,PG,1.50E+08,2004,7.2,1.85,1
584,Color,117,Adventure,0,English,USA,G,1.20E+08,2006,7.2,2.35,1
585,Color,116,Comedy,2,English,USA,PG,7.00E+07,1999,5.5,2.35,0
586,Color,132,Action,0,English,USA,PG-13,7.00E+07,2002,5.8,2.35,0
587,Color,92,Adventure,0,English,USA,PG,7.40E+07,2015,6,1.85,0
588,Color,139,Crime,1,English,USA,R,8.00E+07,1996,6.6,1.85,0
589,Color,153,Adventure,1,English,USA,R,7.50E+07,2009,8.3,2.35,1
590,Color,142,Adventure,1,English,USA,PG,7.00E+07,1991,6.7,2.35,0
591,Color,101,Action,0,English,USA,PG-13,1.00E+08,2014,6,2.35,0
592,Color,124,Action,0,English,USA,R,7.00E+07,1990,7.1,2.35,1
593,Color,117,Action,1,English,USA,PG-13,8.00E+07,2003,6,2.35,0
595,Color,141,Fantasy,1,English,USA,R,6.80E+07,2001,6.9,1.85,0
596,Color,110,Drama,1,English,USA,PG-13,7.00E+07,2006,5.6,1.85,0
597,Color,109,Action,0,English,USA,PG-13,6.00E+07,2004,5.6,2.35,0
598,Color,88,Animation,0,English,USA,PG,7.50E+07,2009,4.5,1.85,0
599,Color,124,Action,0,English,USA,R,7.50E+07,2002,7.1,2.35,1
600,Color,119,Action,3,English,USA,R,7.00E+07,2013,6.5,2.35,0
601,Color,103,Action,0,English,USA,PG,5.80E+07,1998,6.4,2.35,0
602,Color,116,Action,0,English,USA,PG-13,7.00E+07,2011,5.8,2.35,0
603,Color,125,Adventure,0,English,USA,PG-13,7.00E+07,2003,8,1.37,1
604,Color,125,Drama,1,English,USA,R,7.00E+07,1994,6.2,1.85,0
605,Black and White,146,Drama,1,English,USA,PG-13,6.60E+07,2011,7.2,2.35,1
606,Color,118,Drama,7,English,USA,PG-13,7.00E+07,2014,6.1,2.35,0
607,Color,171,Adventure,0,English,USA,PG-13,69500000,1989,7.6,2.35,1
608,Color,136,Drama,2,English,USA,PG-13,7.00E+07,2010,6.3,2.35,0
609,Color,92,Action,1,English,USA,PG-13,7.00E+07,2014,6.3,2.35,0
610,Color,116,Action,0,English,USA,R,7.00E+07,1998,6.3,2.35,0
611,Color,127,Adventure,8,English,UK,PG-13,7.00E+07,2007,7.7,2.35,1
612,Color,136,Adventure,1,English,USA,PG-13,7.00E+07,1997,7,2.35,0
613,Color,111,Comedy,2,English,USA,PG-13,7.00E+07,2011,5.3,2.35,0
614,Color,116,Action,2,English,USA,PG-13,7.00E+07,2002,5.6,2.35,0
615,Color,113,Action,0,English,UK,R,6.00E+07,2005,5.2,2.35,0
616,Color,97,Action,1,English,USA,PG-13,7.00E+07,2002,5.4,1.37,0
617,Color,88,Action,1,English,USA,R,7.00E+07,2012,6.4,2.35,0
618,Color,136,Comedy,7,English,USA,PG-13,7.50E+07,2012,5.9,2.35,0
619,Color,125,Drama,0,English,USA,R,6.00E+07,2002,6.3,2.35,0
620,Color,116,Action,2,English,UK,R,3.50E+07,2011,6.5,2.35,0
621,Color,98,Action,3,English,USA,R,7.00E+07,2002,3,2.35,0
622,Color,91,Action,1,English,USA,R,7.00E+07,2002,3.6,2.35,0
623,Color,97,Action,0,English,USA,R,7.00E+07,1998,5.8,2.35,0
624,Color,95,Action,0,English,USA,PG,7.00E+07,2001,6.2,2.35,0
626,Color,133,Action,1,English,USA,R,7.00E+07,2015,5.4,2.35,0
627,Color,106,Action,2,English,USA,PG,7.00E+07,2004,6.1,1.85,0
628,Color,116,Crime,1,English,UK,R,7.00E+07,2006,4.2,2.35,0
629,Color,115,Action,1,English,USA,R,5.00E+07,2013,6.7,2.35,0
630,Color,99,Action,0,English,USA,PG-13,7.00E+07,2014,4.2,2.35,0
631,Color,124,Action,0,English,USA,PG-13,6.80E+07,2002,6.4,2.35,0
632,Color,124,Adventure,3,English,USA,PG-13,6.80E+07,2010,4.9,2.35,0
633,Color,124,Crime,0,English,USA,R,6.80E+07,2001,6.8,2.35,0
634,Color,87,Animation,0,English,USA,PG,6.90E+07,2010,7.7,1.85,1
635,Color,105,Action,1,English,USA,R,6.80E+07,1995,5.6,2.35,0
636,Color,125,Comedy,0,English,USA,R,6.80E+07,2015,6.4,2.35,0
637,Color,141,Adventure,2,English,Spain,R,7.00E+07,2009,7.2,2.35,1
638,Color,121,Action,4,English,USA,PG-13,6.50E+07,1999,6,1.85,0
639,Color,111,Comedy,3,English,USA,R,3.60E+07,2011,5.9,2.35,0
640,Color,157,Biography,1,English,USA,R,6.80E+07,1999,7.9,2.35,1
642,Color,128,Action,1,English,USA,R,7.00E+07,2008,7.1,2.35,1
644,Color,105,Action,0,English,USA,R,6.90E+07,2012,5.9,2.35,0
645,Color,113,Action,1,English,USA,PG-13,6.60E+07,1999,6.2,2.35,0
647,Color,121,Drama,0,English,USA,PG-13,6.60E+07,1998,7,2.35,0
648,Color,102,Action,0,English,UK,PG-13,3.50E+07,2007,5.4,2.35,0
649,Color,169,Action,2,English,USA,R,7.00E+07,1998,8.6,1.85,1
650,Color,132,Action,1,English,USA,PG-13,6.60E+07,2014,6.5,2.35,0
651,Color,127,Comedy,1,English,USA,PG-13,7.00E+07,2000,6.4,1.37,0
652,Color,103,Adventure,0,English,USA,PG,5.90E+07,2002,7.6,1.85,1
653,Color,136,Drama,1,English,USA,R,6.80E+07,2003,5.5,2.35,0
654,Color,150,Biography,0,English,USA,PG-13,6.50E+07,2012,7.4,2.35,1
655,Color,136,Action,3,English,USA,R,6.30E+07,1999,8.7,2.35,1
656,Color,140,Adventure,0,English,USA,PG,6.20E+07,1995,7.6,2.35,1
657,Color,113,Action,0,English,USA,R,6.50E+07,1990,7.5,1.85,1
658,Color,104,Comedy,0,English,USA,G,6.00E+07,2002,5.5,1.85,0
659,Color,158,Drama,1,English,USA,PG-13,6.10E+07,2012,7.6,1.85,1
660,Color,119,Comedy,2,English,USA,PG,6.50E+07,1998,6.5,1.85,0
661,Color,106,Comedy,2,English,USA,R,6.50E+07,2008,6.9,2.35,0
662,Color,136,Action,0,English,USA,PG-13,6.50E+07,1998,6.7,2.35,0
663,Color,95,Comedy,3,English,USA,R,6.50E+07,2010,6.6,2.35,0
664,Color,137,Biography,0,English,USA,PG-13,6.50E+07,2014,7.2,2.35,1
665,Black and White,130,Action,1,English,USA,PG-13,6.50E+07,2000,6.4,2.35,0
666,Color,124,Action,1,English,USA,R,7.00E+07,1993,6.4,2.35,0
667,Color,108,Action,2,English,USA,R,5.00E+07,1996,6,2.35,0
668,Color,104,Comedy,1,English,USA,PG,6.00E+07,2000,6.1,1.85,0
669,Color,129,Drama,0,English,USA,PG-13,6.30E+07,2006,6,1.85,0
670,Color,117,Drama,1,English,USA,PG-13,6.50E+07,2003,6.4,1.85,0
671,Color,99,Comedy,0,English,USA,R,6.50E+07,2012,6.4,2.35,0
672,Color,159,Drama,1,English,UK,R,6.50E+07,1999,7.3,1.66,1
673,Color,118,Comedy,6,English,USA,PG,6.50E+07,2014,5.2,2.39,0
674,Color,105,Comedy,0,English,USA,R,50100000,2015,6.6,1.85,0
675,Color,103,Action,3,English,USA,PG-13,6.50E+07,2012,6.3,2.35,0
676,Color,122,Action,0,English,USA,R,6.50E+07,2004,5.9,2.35,0
678,Color,143,Comedy,0,English,France,R,6.50E+07,1998,6.7,2.35,0
679,Color,96,Action,0,English,Germany,R,6.50E+07,2012,5.4,2.35,0
680,Color,111,Action,4,English,USA,R,4.50E+07,2008,6.4,2.35,0
681,Color,121,Action,2,English,USA,R,6.50E+07,1996,6.7,2.35,0
682,Color,135,Action,1,English,USA,R,6.50E+07,2000,6.2,2.35,0
683,Color,101,Action,0,English,USA,PG,6.50E+07,2005,6.1,1.85,0
684,Color,151,Drama,2,English,USA,R,6.30E+07,1999,8.8,2.35,1
685,Color,131,Drama,0,English,USA,PG,6.50E+07,2006,7.1,2.35,1
687,Color,100,Action,0,English,USA,R,7.00E+07,1991,5.7,1.85,0
688,Color,105,Comedy,1,English,France,R,6.50E+07,2000,5,1.85,0
689,Color,92,Action,0,English,Australia,PG-13,6.50E+07,2014,5.1,2.35,0
690,Color,130,Crime,0,English,UK,PG-13,5.00E+07,2005,6.9,2.35,0
691,Color,100,Action,0,English,Canada,PG-13,4.30E+07,2005,4.8,2.35,0
692,Black and White,102,Action,3,English,USA,R,6.50E+07,2014,6.5,1.85,0
693,Color,133,Drama,1,English,USA,R,6.40E+07,1999,5.1,1.85,0
694,Color,121,Adventure,0,English,UK,PG-13,5.50E+07,2015,7.1,2.35,1
695,Color,147,Crime,0,English,Germany,R,5.00E+07,2006,7.5,2.35,1
696,Color,94,Action,2,English,USA,PG-13,6.30E+07,2002,6.2,2.35,0
697,Color,94,Action,1,English,Hong Kong,PG,6.50E+07,2009,6.3,2.35,0
698,Color,127,Adventure,0,English,USA,PG-13,6.30E+07,1993,8.1,1.85,1
699,Color,212,Adventure,0,English,USA,PG-13,6.30E+07,1994,6.6,2.35,0
700,Color,141,Action,1,English,USA,PG-13,6.20E+07,1994,6.9,2.35,0
701,Color,103,Action,3,Mandarin,China,R,6.50E+07,2015,6.1,2.35,0
702,Color,98,Comedy,1,English,USA,PG-13,6.40E+07,2006,4.3,1.85,0
703,Color,116,Action,0,English,France,PG-13,6.20E+07,2000,6.6,2.35,0
704,Color,114,Comedy,0,English,USA,PG-13,6.20E+07,1995,6.8,2.35,0
705,Color,87,Comedy,6,English,USA,PG-13,6.20E+07,2008,3.8,2.35,0
